stationid,date,in_bike,out_bike
2574.0,2017-06-20,12.0,17.0
2574.0,2017-06-21,5.0,7.0
2574.0,2017-06-22,13.0,11.0
2574.0,2017-06-23,32.0,30.0
2574.0,2017-06-24,31.0,33.0
2574.0,2017-06-25,25.0,27.0
2574.0,2017-06-26,12.0,13.0
2574.0,2017-06-27,9.0,12.0
2574.0,2017-06-28,26.0,25.0
2574.0,2017-06-29,10.0,10.0
2574.0,2017-06-30,20.0,19.0
2574.0,2017-07-01,34.0,50.0
2574.0,2017-07-02,20.0,29.0
2574.0,2017-07-03,3.0,4.0
2574.0,2017-07-04,4.0,28.0
2574.0,2017-07-05,12.0,10.0
2574.0,2017-07-06,3.0,5.0
2574.0,2017-07-07,10.0,10.0
2574.0,2017-07-08,33.0,39.0
2574.0,2017-07-09,18.0,17.0
2574.0,2017-07-10,7.0,9.0
2574.0,2017-07-11,10.0,13.0
2574.0,2017-07-12,35.0,43.0
2574.0,2017-07-13,5.0,9.0
2574.0,2017-07-14,15.0,22.0
2574.0,2017-07-15,16.0,27.0
2574.0,2017-07-16,26.0,25.0
2574.0,2017-07-17,4.0,9.0
2574.0,2017-07-18,12.0,10.0
2574.0,2017-07-19,14.0,11.0
2574.0,2017-07-20,14.0,19.0
2574.0,2017-07-21,10.0,9.0
2574.0,2017-07-22,33.0,37.0
2574.0,2017-07-23,16.0,18.0
2574.0,2017-07-24,15.0,20.0
2574.0,2017-07-25,13.0,15.0
2574.0,2017-07-26,4.0,4.0
2574.0,2017-07-27,5.0,4.0
2574.0,2017-07-28,8.0,13.0
2574.0,2017-07-29,20.0,33.0
2574.0,2017-07-30,10.0,8.0
2574.0,2017-07-31,10.5,11.5
2575.0,2016-06-01,11.0,15.0
2575.0,2016-06-02,10.0,15.0
2575.0,2016-06-03,22.0,25.0
2575.0,2016-06-04,34.0,34.0
2575.0,2016-06-05,38.0,37.0
2575.0,2016-06-06,39.0,33.0
2575.0,2016-06-07,13.0,17.0
2575.0,2016-06-08,21.0,25.0
2575.0,2016-06-09,37.0,35.0
2575.0,2016-06-10,35.0,34.0
2575.0,2016-06-11,48.0,41.0
2575.0,2016-06-12,56.0,56.0
2575.0,2016-06-13,26.0,22.0
2575.0,2016-06-14,13.0,16.0
2575.0,2016-06-15,17.0,17.0
2575.0,2016-06-16,24.0,21.0
2575.0,2016-06-17,41.0,38.0
2575.0,2016-06-18,31.0,32.0
2575.0,2016-06-19,57.0,57.0
2575.0,2016-06-20,32.0,27.0
2575.0,2016-06-21,9.0,11.0
2575.0,2016-06-22,19.0,21.0
2575.0,2016-06-23,17.0,19.0
2575.0,2016-06-24,38.0,37.0
2575.0,2016-06-25,42.0,38.0
2575.0,2016-06-26,53.0,48.0
2575.0,2016-06-27,22.0,23.0
2575.0,2016-06-28,8.0,7.0
2575.0,2016-06-29,22.0,23.0
2575.0,2016-06-30,24.0,17.0
2575.0,2016-07-01,17.0,15.0
2575.0,2016-07-02,51.0,55.0
2575.0,2016-07-03,56.0,47.0
2575.0,2016-07-04,56.0,65.0
2575.0,2016-07-05,14.0,15.0
2575.0,2016-07-06,20.0,21.0
2575.0,2016-07-07,21.0,18.0
2575.0,2016-07-08,30.0,28.0
2575.0,2016-07-09,34.0,33.0
2575.0,2016-07-10,23.0,30.0
2575.0,2016-07-11,17.0,9.0
2575.0,2016-07-12,19.0,21.0
2575.0,2016-07-13,23.0,24.0
2575.0,2016-07-14,23.0,20.0
2575.0,2016-07-15,24.0,30.0
2575.0,2016-07-16,36.0,36.0
2575.0,2016-07-17,56.0,46.0
2575.0,2016-07-18,13.0,16.0
2575.0,2016-07-19,17.0,16.0
2575.0,2016-07-20,7.0,10.0
2575.0,2016-07-21,32.0,26.0
2575.0,2016-07-22,12.0,14.0
2575.0,2016-07-23,46.0,46.0
2575.0,2016-07-24,46.0,43.0
2575.0,2016-07-25,29.0,27.0
2575.0,2016-07-26,28.0,26.0
2575.0,2016-07-27,19.0,17.0
2575.0,2016-07-28,24.0,21.0
2575.0,2016-07-29,32.0,32.0
2575.0,2016-07-30,68.0,63.0
2575.0,2016-07-31,40.0,45.0
2575.0,2016-08-01,15.0,15.0
2575.0,2016-08-02,20.0,16.0
2575.0,2016-08-03,28.0,24.0
2575.0,2016-08-04,27.0,27.0
2575.0,2016-08-05,27.0,23.0
2575.0,2016-08-06,48.0,47.0
2575.0,2016-08-07,40.0,32.0
2575.0,2016-08-08,22.0,28.0
2575.0,2016-08-09,15.0,15.0
2575.0,2016-08-10,17.0,16.0
2575.0,2016-08-11,15.0,13.0
2575.0,2016-08-12,24.0,25.0
2575.0,2016-08-13,31.0,24.0
2575.0,2016-08-14,14.0,15.0
2575.0,2016-08-15,3.0,1.0
2575.0,2016-08-16,5.0,5.0
2575.0,2016-08-17,14.0,13.0
2575.0,2016-08-18,9.0,8.0
2575.0,2016-08-19,14.0,19.0
2575.0,2016-08-20,22.0,16.0
2575.0,2016-08-21,23.0,30.0
2575.0,2016-08-22,13.0,16.0
2575.0,2016-08-23,12.0,13.0
2575.0,2016-08-24,32.0,26.0
2575.0,2016-08-25,12.0,15.0
2575.0,2016-08-26,21.0,19.0
2575.0,2016-08-27,34.0,39.0
2575.0,2016-08-28,19.0,16.0
2575.0,2016-08-29,12.0,14.0
2575.0,2016-08-30,11.0,8.0
2575.0,2016-08-31,12.0,12.0
2575.0,2016-09-01,8.0,10.0
2575.0,2016-09-02,30.0,29.0
2575.0,2016-09-03,51.0,42.0
2575.0,2016-09-04,73.0,76.0
2575.0,2016-09-05,53.0,46.0
2575.0,2016-09-06,9.0,9.0
2575.0,2016-09-07,18.0,19.0
2575.0,2016-09-08,17.0,24.0
2575.0,2016-09-09,20.0,22.0
2575.0,2016-09-10,43.0,43.0
2575.0,2016-09-11,23.0,25.0
2575.0,2016-09-12,13.0,14.0
2575.0,2016-09-13,15.0,15.0
2575.0,2016-09-14,13.0,14.0
2575.0,2016-09-15,14.0,17.0
2575.0,2016-09-16,25.0,22.0
2575.0,2016-09-17,38.0,35.0
2575.0,2016-09-18,38.0,35.0
2575.0,2016-09-19,11.0,16.0
2575.0,2016-09-20,14.0,14.0
2575.0,2016-09-21,23.0,25.0
2575.0,2016-09-22,23.0,18.0
2575.0,2016-09-23,15.0,14.0
2575.0,2016-09-24,40.0,36.0
2575.0,2016-09-25,17.0,15.0
2575.0,2016-09-26,4.0,6.0
2575.0,2016-09-27,20.0,19.0
2575.0,2016-09-28,19.0,19.0
2575.0,2016-09-29,34.0,34.0
2575.0,2016-09-30,47.0,33.0
2575.0,2016-10-01,81.0,54.0
2575.0,2016-10-02,75.0,54.0
2575.0,2016-10-03,37.0,40.0
2575.0,2016-10-04,12.0,13.0
2575.0,2016-10-05,18.0,18.0
2575.0,2016-10-06,16.0,19.0
2575.0,2016-10-07,38.0,26.0
2575.0,2016-10-08,79.0,72.0
2575.0,2016-10-09,67.0,51.0
2575.0,2016-10-10,49.0,55.0
2575.0,2016-10-11,32.0,31.0
2575.0,2016-10-12,22.0,20.0
2575.0,2016-10-13,19.0,19.0
2575.0,2016-10-14,25.0,30.0
2575.0,2016-10-15,40.0,39.0
2575.0,2016-10-16,38.0,32.0
2575.0,2016-10-17,15.0,16.0
2575.0,2016-10-18,22.0,23.0
2575.0,2016-10-19,9.0,8.0
2575.0,2016-10-20,11.0,17.0
2575.0,2016-10-21,35.0,30.0
2575.0,2016-10-22,59.0,50.0
2575.0,2016-10-23,37.0,35.0
2575.0,2016-10-24,31.0,35.0
2575.0,2016-10-25,12.0,11.0
2575.0,2016-10-26,20.0,17.0
2575.0,2016-10-27,13.0,10.0
2575.0,2016-10-28,27.0,31.0
2575.0,2016-10-29,53.0,48.0
2575.0,2016-10-30,33.0,36.0
2575.0,2016-10-31,30.0,31.0
2575.0,2016-11-01,20.0,20.0
2575.0,2016-11-02,6.0,7.0
2575.0,2016-11-03,8.0,5.0
2575.0,2016-11-04,30.0,29.0
2575.0,2016-11-05,33.0,33.0
2575.0,2016-11-06,16.0,20.0
2575.0,2016-11-07,7.0,8.0
2575.0,2016-11-08,5.0,5.0
2575.0,2016-11-09,10.0,8.0
2575.0,2016-11-10,14.0,18.0
2575.0,2016-11-11,60.0,64.0
2575.0,2016-11-12,48.0,46.0
2575.0,2016-11-13,44.0,43.0
2575.0,2016-11-14,23.0,23.0
2575.0,2016-11-15,23.0,25.0
2575.0,2016-11-16,18.0,18.0
2575.0,2016-11-17,12.0,14.0
2575.0,2016-11-18,13.0,14.0
2575.0,2016-11-19,29.0,31.0
2575.0,2016-11-20,36.0,33.0
2575.0,2016-11-21,34.0,31.0
2575.0,2016-11-22,13.0,12.0
2575.0,2016-11-23,21.0,27.0
2575.0,2016-11-24,23.0,24.0
2575.0,2016-11-25,31.0,27.0
2575.0,2016-11-26,28.0,32.0
2575.0,2016-11-27,23.0,24.0
2575.0,2016-11-28,9.0,13.0
2575.0,2016-11-29,13.0,13.0
2575.0,2016-11-30,8.0,11.0
2575.0,2016-12-01,8.96875,11.9375
2575.0,2016-12-02,9.9375,12.875
2575.0,2016-12-03,10.90625,13.8125
2575.0,2016-12-04,11.875,14.75
2575.0,2016-12-05,12.84375,15.6875
2575.0,2016-12-06,13.8125,16.625
2575.0,2016-12-07,14.78125,17.5625
2575.0,2016-12-08,15.75,18.5
2575.0,2016-12-09,16.71875,19.4375
2575.0,2016-12-10,17.6875,20.375
2575.0,2016-12-11,18.65625,21.3125
2575.0,2016-12-12,19.625,22.25
2575.0,2016-12-13,20.59375,23.1875
2575.0,2016-12-14,21.5625,24.125
2575.0,2016-12-15,22.53125,25.0625
2575.0,2016-12-16,23.5,26.0
2575.0,2016-12-17,24.46875,26.9375
2575.0,2016-12-18,25.4375,27.875
2575.0,2016-12-19,26.40625,28.8125
2575.0,2016-12-20,27.375,29.75
2575.0,2016-12-21,28.34375,30.6875
2575.0,2016-12-22,29.3125,31.625
2575.0,2016-12-23,30.28125,32.5625
2575.0,2016-12-24,31.25,33.5
2575.0,2016-12-25,32.21875,34.4375
2575.0,2016-12-26,33.1875,35.375
2575.0,2016-12-27,34.15625,36.3125
2575.0,2016-12-28,35.125,37.25
2575.0,2016-12-29,36.09375,38.1875
2575.0,2016-12-30,37.0625,39.125
2575.0,2016-12-31,38.03125,40.0625
2575.0,2017-01-01,39.0,41.0
2575.0,2017-01-02,29.0,32.0
2575.0,2017-01-03,25.0,29.0
2575.0,2017-01-04,5.0,4.0
2575.0,2017-01-05,6.0,8.0
2575.0,2017-01-06,4.0,4.0
2575.0,2017-01-07,2.0,5.0
2575.0,2017-01-08,14.0,12.0
2575.0,2017-01-09,23.0,19.0
2575.0,2017-01-10,13.0,11.0
2575.0,2017-01-11,11.0,12.0
2575.0,2017-01-12,15.0,14.0
2575.0,2017-01-13,27.0,24.0
2575.0,2017-01-14,25.0,29.0
2575.0,2017-01-15,13.0,12.0
2575.0,2017-01-16,27.0,21.0
2575.0,2017-01-17,3.0,3.0
2575.0,2017-01-18,2.0,2.0
2575.0,2017-01-19,8.0,9.0
2575.0,2017-01-20,14.0,14.0
2575.0,2017-01-21,52.0,49.0
2575.0,2017-01-22,25.0,26.0
2575.0,2017-01-23,11.0,7.0
2575.0,2017-01-24,7.0,6.0
2575.0,2017-01-25,11.0,11.0
2575.0,2017-01-26,8.0,8.0
2575.0,2017-01-27,11.0,12.0
2575.0,2017-01-28,32.0,34.0
2575.0,2017-01-29,30.0,30.0
2575.0,2017-01-30,10.0,9.0
2575.0,2017-01-31,12.0,13.0
2575.0,2017-02-01,9.0,6.0
2575.0,2017-02-02,8.0,5.0
2575.0,2017-02-03,5.0,6.0
2575.0,2017-02-04,6.0,5.0
2575.0,2017-02-05,8.0,2.0
2575.0,2017-02-06,11.0,9.0
2575.0,2017-02-07,6.0,8.0
2575.0,2017-02-08,13.0,12.0
2575.0,2017-02-09,9.0,8.0
2575.0,2017-02-10,16.0,14.0
2575.0,2017-02-11,42.0,48.0
2575.0,2017-02-12,37.0,40.0
2575.0,2017-02-13,8.0,11.0
2575.0,2017-02-14,9.0,9.0
2575.0,2017-02-15,7.0,7.0
2575.0,2017-02-16,26.0,24.0
2575.0,2017-02-17,25.0,27.0
2575.0,2017-02-18,103.0,103.0
2575.0,2017-02-19,69.0,63.0
2575.0,2017-02-20,27.0,27.0
2575.0,2017-02-21,20.0,21.0
2575.0,2017-02-22,9.0,9.0
2575.0,2017-02-23,20.0,23.0
2575.0,2017-02-24,34.0,32.0
2575.0,2017-02-25,73.0,67.0
2575.0,2017-02-26,40.0,43.0
2575.0,2017-02-27,21.0,17.0
2575.0,2017-02-28,14.0,16.0
2575.0,2017-03-01,18.0,23.0
2575.0,2017-03-02,15.0,24.0
2575.0,2017-03-03,34.0,24.0
2575.0,2017-03-04,5.0,3.0
2575.0,2017-03-05,25.0,28.0
2575.0,2017-03-06,26.0,21.0
2575.0,2017-03-07,8.0,16.0
2575.0,2017-03-08,29.0,34.0
2575.0,2017-03-09,11.0,7.0
2575.0,2017-03-10,37.0,31.0
2575.0,2017-03-11,5.0,8.0
2575.0,2017-03-12,11.0,14.0
2575.0,2017-03-13,37.0,32.0
2575.0,2017-03-14,45.0,41.0
2575.0,2017-03-15,55.0,46.0
2575.0,2017-03-16,43.0,38.0
2575.0,2017-03-17,39.0,37.0
2575.0,2017-03-18,57.0,52.0
2575.0,2017-03-19,40.0,49.0
2575.0,2017-03-20,28.0,22.0
2575.0,2017-03-21,22.0,22.0
2575.0,2017-03-22,30.0,35.0
2575.0,2017-03-23,32.0,28.0
2575.0,2017-03-24,20.0,15.0
2575.0,2017-03-25,104.0,112.0
2575.0,2017-03-26,44.0,44.0
2575.0,2017-03-27,27.0,24.0
2575.0,2017-03-28,22.0,26.0
2575.0,2017-03-29,20.0,18.0
2575.0,2017-03-30,32.0,30.0
2575.0,2017-03-31,50.0,43.0
2575.0,2017-04-01,52.0,53.0
2575.0,2017-04-02,34.0,38.0
2575.0,2017-04-03,53.0,56.0
2575.0,2017-04-04,26.0,20.0
2575.0,2017-04-05,28.0,35.0
2575.0,2017-04-06,25.0,23.0
2575.0,2017-04-07,30.0,31.0
2575.0,2017-04-08,65.0,60.0
2575.0,2017-04-09,61.0,61.0
2575.0,2017-04-10,11.0,8.0
2575.0,2017-04-11,12.0,14.0
2575.0,2017-04-12,31.0,33.0
2575.0,2017-04-13,30.0,34.0
2575.0,2017-04-14,49.0,38.0
2575.0,2017-04-15,70.0,73.0
2575.0,2017-04-16,45.0,49.0
2575.0,2017-04-17,17.0,17.0
2575.0,2017-04-18,31.0,28.0
2575.0,2017-04-19,27.0,34.0
2575.0,2017-04-20,29.0,20.0
2575.0,2017-04-21,39.0,40.0
2575.0,2017-04-22,29.0,30.0
2575.0,2017-04-23,35.0,40.0
2575.0,2017-04-24,58.0,55.0
2575.0,2017-04-25,18.0,18.0
2575.0,2017-04-26,40.0,42.0
2575.0,2017-04-27,31.0,34.0
2575.0,2017-04-28,25.0,16.0
2575.0,2017-04-29,27.0,29.0
2575.0,2017-04-30,80.0,90.0
2575.0,2017-05-01,23.0,24.0
2575.0,2017-05-02,21.0,19.0
2575.0,2017-05-03,13.0,13.0
2575.0,2017-05-04,25.0,28.0
2575.0,2017-05-05,44.0,40.0
2575.0,2017-05-06,53.0,49.0
2575.0,2017-05-07,42.0,39.0
2575.0,2017-05-08,27.0,32.0
2575.0,2017-05-09,4.0,7.0
2575.0,2017-05-10,15.0,18.0
2575.0,2017-05-11,23.0,22.0
2575.0,2017-05-12,24.0,28.0
2575.0,2017-05-13,36.0,39.0
2575.0,2017-05-14,31.0,33.0
2575.0,2017-05-15,19.0,23.0
2575.0,2017-05-16,26.0,25.0
2575.0,2017-05-17,25.0,18.0
2575.0,2017-05-18,26.0,23.0
2575.0,2017-05-19,31.0,35.0
2575.0,2017-05-20,37.0,30.0
2575.0,2017-05-21,35.0,36.0
2575.0,2017-05-22,24.0,20.0
2575.0,2017-05-23,10.0,18.0
2575.0,2017-05-24,23.0,14.0
2575.0,2017-05-25,23.0,17.0
2575.0,2017-05-26,29.0,32.0
2575.0,2017-05-27,47.0,55.0
2575.0,2017-05-28,45.0,42.0
2575.0,2017-05-29,41.0,37.0
2575.0,2017-05-30,20.0,20.0
2575.0,2017-05-31,13.0,11.0
2575.0,2017-06-01,19.0,22.0
2575.0,2017-06-02,29.0,20.0
2575.0,2017-06-03,27.0,43.0
2575.0,2017-06-04,25.0,28.0
2575.0,2017-06-05,22.0,12.0
2575.0,2017-06-06,11.0,15.0
2575.0,2017-06-07,25.0,24.0
2575.0,2017-06-08,24.0,23.0
2575.0,2017-06-09,41.0,29.0
2575.0,2017-06-10,57.0,55.0
2575.0,2017-06-11,55.0,58.0
2575.0,2017-06-12,27.0,25.0
2575.0,2017-06-13,17.0,20.0
2575.0,2017-06-14,20.0,23.0
2575.0,2017-06-15,25.0,19.0
2575.0,2017-06-16,15.0,23.0
2575.0,2017-06-17,42.0,44.0
2575.0,2017-06-18,21.0,18.0
2575.0,2017-06-19,21.0,22.0
2575.0,2017-06-20,18.0,14.0
2575.0,2017-06-21,14.0,15.0
2575.0,2017-06-22,10.0,12.0
2575.0,2017-06-23,22.0,24.0
2575.0,2017-06-24,50.0,44.0
2575.0,2017-06-25,42.0,49.0
2575.0,2017-06-26,29.0,29.0
2575.0,2017-06-27,27.0,30.0
2575.0,2017-06-28,23.0,19.0
2575.0,2017-06-29,18.0,12.0
2575.0,2017-06-30,29.0,26.0
2575.0,2017-07-01,41.0,37.0
2575.0,2017-07-02,46.0,42.0
2575.0,2017-07-03,35.0,35.0
2575.0,2017-07-04,30.0,36.0
2575.0,2017-07-05,13.0,16.0
2575.0,2017-07-06,8.0,15.0
2575.0,2017-07-07,4.0,12.0
2575.0,2017-07-08,35.0,34.0
2575.0,2017-07-09,22.0,23.0
2575.0,2017-07-10,26.0,27.0
2575.0,2017-07-11,20.0,22.0
2575.0,2017-07-12,18.0,22.0
2575.0,2017-07-13,12.0,10.0
2575.0,2017-07-14,8.0,8.0
2575.0,2017-07-15,9.666666666666666,10.0
2575.0,2017-07-16,11.333333333333334,12.0
2575.0,2017-07-17,13.0,14.0
2575.0,2017-07-18,24.0,25.0
2575.0,2017-07-19,5.0,5.0
2575.0,2017-07-20,19.0,20.0
2575.0,2017-07-21,20.0,22.0
2575.0,2017-07-22,30.0,32.0
2575.0,2017-07-23,23.0,25.0
2575.0,2017-07-24,8.0,12.0
2575.0,2017-07-25,22.0,22.0
2575.0,2017-07-26,14.0,12.0
2575.0,2017-07-27,16.0,17.0
2575.0,2017-07-28,15.0,12.0
2575.0,2017-07-29,14.0,12.0
2575.0,2017-07-30,21.0,20.0
2575.0,2017-07-31,19.0,17.5
2707.0,2016-06-01,17.0,15.0
2707.0,2016-06-02,11.0,10.0
2707.0,2016-06-03,28.0,24.0
2707.0,2016-06-04,36.0,35.0
2707.0,2016-06-05,41.0,51.0
2707.0,2016-06-06,17.0,16.0
2707.0,2016-06-07,21.0,23.0
2707.0,2016-06-08,21.0,17.0
2707.0,2016-06-09,33.0,35.0
2707.0,2016-06-10,14.0,12.0
2707.0,2016-06-11,53.0,65.0
2707.0,2016-06-12,39.0,28.0
2707.0,2016-06-13,24.0,24.0
2707.0,2016-06-14,20.0,15.0
2707.0,2016-06-15,24.0,22.0
2707.0,2016-06-16,23.0,26.0
2707.0,2016-06-17,22.0,17.0
2707.0,2016-06-18,40.0,40.0
2707.0,2016-06-19,36.0,29.0
2707.0,2016-06-20,12.0,18.0
2707.0,2016-06-21,18.0,12.0
2707.0,2016-06-22,19.0,18.0
2707.0,2016-06-23,23.0,21.0
2707.0,2016-06-24,33.0,29.0
2707.0,2016-06-25,35.0,33.0
2707.0,2016-06-26,25.0,29.0
2707.0,2016-06-27,26.0,24.0
2707.0,2016-06-28,6.0,3.0
2707.0,2016-06-29,10.0,10.0
2707.0,2016-06-30,10.0,12.0
2707.0,2016-07-01,29.0,21.0
2707.0,2016-07-02,32.0,42.0
2707.0,2016-07-03,55.0,50.0
2707.0,2016-07-04,45.0,32.0
2707.0,2016-07-05,15.0,15.0
2707.0,2016-07-06,15.0,15.0
2707.0,2016-07-07,19.0,17.0
2707.0,2016-07-08,16.0,13.0
2707.0,2016-07-09,19.0,23.0
2707.0,2016-07-10,36.0,30.0
2707.0,2016-07-11,13.0,17.0
2707.0,2016-07-12,24.0,24.0
2707.0,2016-07-13,14.0,14.0
2707.0,2016-07-14,17.0,15.0
2707.0,2016-07-15,16.0,19.0
2707.0,2016-07-16,49.0,43.0
2707.0,2016-07-17,22.0,26.0
2707.0,2016-07-18,14.0,16.0
2707.0,2016-07-19,12.0,10.0
2707.0,2016-07-20,17.0,20.0
2707.0,2016-07-21,17.0,12.0
2707.0,2016-07-22,16.0,14.0
2707.0,2016-07-23,45.0,47.0
2707.0,2016-07-24,31.0,28.0
2707.0,2016-07-25,17.0,16.0
2707.0,2016-07-26,16.0,19.0
2707.0,2016-07-27,8.0,8.0
2707.0,2016-07-28,15.0,15.0
2707.0,2016-07-29,28.0,21.0
2707.0,2016-07-30,13.0,19.0
2707.0,2016-07-31,36.0,36.0
2707.0,2016-08-01,25.0,28.0
2707.0,2016-08-02,18.0,15.0
2707.0,2016-08-03,24.0,24.0
2707.0,2016-08-04,20.0,22.0
2707.0,2016-08-05,15.0,12.0
2707.0,2016-08-06,34.0,37.0
2707.0,2016-08-07,19.0,17.0
2707.0,2016-08-08,9.0,11.0
2707.0,2016-08-09,9.0,10.0
2707.0,2016-08-10,14.0,16.0
2707.0,2016-08-11,13.0,13.0
2707.0,2016-08-12,9.0,10.0
2707.0,2016-08-13,19.0,12.0
2707.0,2016-08-14,23.0,21.0
2707.0,2016-08-15,1.0,1.0
2707.0,2016-08-16,3.0,2.0
2707.0,2016-08-17,4.0,2.0
2707.0,2016-08-18,9.0,10.0
2707.0,2016-08-19,28.0,22.0
2707.0,2016-08-20,6.0,7.0
2707.0,2016-08-21,14.0,15.0
2707.0,2016-08-22,22.0,16.0
2707.0,2016-08-23,14.0,12.0
2707.0,2016-08-24,13.0,9.0
2707.0,2016-08-25,10.0,6.0
2707.0,2016-08-26,18.0,16.0
2707.0,2016-08-27,40.0,31.0
2707.0,2016-08-28,17.0,20.0
2707.0,2016-08-29,8.0,6.0
2707.0,2016-08-30,23.0,20.0
2707.0,2016-08-31,16.0,10.0
2707.0,2016-09-01,10.0,13.0
2707.0,2016-09-02,35.0,30.0
2707.0,2016-09-03,45.0,44.0
2707.0,2016-09-04,37.0,40.0
2707.0,2016-09-05,28.0,32.0
2707.0,2016-09-06,17.0,15.0
2707.0,2016-09-07,16.0,21.0
2707.0,2016-09-08,15.0,15.0
2707.0,2016-09-09,30.0,28.0
2707.0,2016-09-10,26.0,30.0
2707.0,2016-09-11,25.0,16.0
2707.0,2016-09-12,14.0,17.0
2707.0,2016-09-13,8.0,11.0
2707.0,2016-09-14,17.0,18.0
2707.0,2016-09-15,21.0,19.0
2707.0,2016-09-16,24.0,17.0
2707.0,2016-09-17,35.0,32.0
2707.0,2016-09-18,23.0,13.0
2707.0,2016-09-19,10.0,11.0
2707.0,2016-09-20,18.0,22.0
2707.0,2016-09-21,13.0,13.0
2707.0,2016-09-22,15.0,13.0
2707.0,2016-09-23,23.0,23.0
2707.0,2016-09-24,36.0,44.0
2707.0,2016-09-25,21.0,25.0
2707.0,2016-09-26,9.0,9.0
2707.0,2016-09-27,13.0,11.0
2707.0,2016-09-28,20.0,20.0
2707.0,2016-09-29,28.0,31.0
2707.0,2016-09-30,58.0,37.0
2707.0,2016-10-01,75.0,80.0
2707.0,2016-10-02,54.0,49.0
2707.0,2016-10-03,19.0,25.0
2707.0,2016-10-04,9.0,9.0
2707.0,2016-10-05,22.0,24.0
2707.0,2016-10-06,21.0,18.0
2707.0,2016-10-07,54.0,51.0
2707.0,2016-10-08,86.0,86.0
2707.0,2016-10-09,74.0,77.0
2707.0,2016-10-10,41.0,50.0
2707.0,2016-10-11,25.0,27.0
2707.0,2016-10-12,22.0,22.0
2707.0,2016-10-13,17.0,14.0
2707.0,2016-10-14,28.0,37.0
2707.0,2016-10-15,43.0,34.0
2707.0,2016-10-16,38.0,45.0
2707.0,2016-10-17,10.0,12.0
2707.0,2016-10-18,13.0,14.0
2707.0,2016-10-19,15.0,9.0
2707.0,2016-10-20,22.0,22.0
2707.0,2016-10-21,36.0,37.0
2707.0,2016-10-22,36.0,30.0
2707.0,2016-10-23,17.0,19.0
2707.0,2016-10-24,30.0,29.0
2707.0,2016-10-25,12.0,11.0
2707.0,2016-10-26,21.0,21.0
2707.0,2016-10-27,21.0,21.0
2707.0,2016-10-28,27.0,34.0
2707.0,2016-10-29,38.0,32.0
2707.0,2016-10-30,34.0,28.0
2707.0,2016-10-31,12.0,11.0
2707.0,2016-11-01,6.0,8.0
2707.0,2016-11-02,12.0,13.0
2707.0,2016-11-03,4.0,4.0
2707.0,2016-11-04,28.0,27.0
2707.0,2016-11-05,21.0,27.0
2707.0,2016-11-06,19.0,9.0
2707.0,2016-11-07,5.0,7.0
2707.0,2016-11-08,9.0,7.0
2707.0,2016-11-09,11.0,9.0
2707.0,2016-11-10,20.0,18.0
2707.0,2016-11-11,58.0,57.0
2707.0,2016-11-12,42.0,45.0
2707.0,2016-11-13,39.0,39.0
2707.0,2016-11-14,18.0,16.0
2707.0,2016-11-15,18.0,18.0
2707.0,2016-11-16,12.0,14.0
2707.0,2016-11-17,16.0,17.0
2707.0,2016-11-18,18.0,17.0
2707.0,2016-11-19,18.0,21.0
2707.0,2016-11-20,40.0,32.0
2707.0,2016-11-21,30.0,34.0
2707.0,2016-11-22,8.0,5.0
2707.0,2016-11-23,26.0,26.0
2707.0,2016-11-24,26.0,28.0
2707.0,2016-11-25,19.0,22.0
2707.0,2016-11-26,21.0,20.0
2707.0,2016-11-27,12.0,12.0
2707.0,2016-11-28,16.0,12.0
2707.0,2016-11-29,16.0,12.0
2707.0,2016-11-30,5.0,5.0
2707.0,2016-12-01,6.03125,6.03125
2707.0,2016-12-02,7.0625,7.0625
2707.0,2016-12-03,8.09375,8.09375
2707.0,2016-12-04,9.125,9.125
2707.0,2016-12-05,10.15625,10.15625
2707.0,2016-12-06,11.1875,11.1875
2707.0,2016-12-07,12.21875,12.21875
2707.0,2016-12-08,13.25,13.25
2707.0,2016-12-09,14.28125,14.28125
2707.0,2016-12-10,15.3125,15.3125
2707.0,2016-12-11,16.34375,16.34375
2707.0,2016-12-12,17.375,17.375
2707.0,2016-12-13,18.40625,18.40625
2707.0,2016-12-14,19.4375,19.4375
2707.0,2016-12-15,20.46875,20.46875
2707.0,2016-12-16,21.5,21.5
2707.0,2016-12-17,22.53125,22.53125
2707.0,2016-12-18,23.5625,23.5625
2707.0,2016-12-19,24.59375,24.59375
2707.0,2016-12-20,25.625,25.625
2707.0,2016-12-21,26.65625,26.65625
2707.0,2016-12-22,27.6875,27.6875
2707.0,2016-12-23,28.71875,28.71875
2707.0,2016-12-24,29.75,29.75
2707.0,2016-12-25,30.78125,30.78125
2707.0,2016-12-26,31.8125,31.8125
2707.0,2016-12-27,32.84375,32.84375
2707.0,2016-12-28,33.875,33.875
2707.0,2016-12-29,34.90625,34.90625
2707.0,2016-12-30,35.9375,35.9375
2707.0,2016-12-31,36.96875,36.96875
2707.0,2017-01-01,38.0,38.0
2707.0,2017-01-02,32.0,29.0
2707.0,2017-01-03,22.0,22.0
2707.0,2017-01-04,6.0,6.0
2707.0,2017-01-05,14.0,15.0
2707.0,2017-01-06,1.0,1.0
2707.0,2017-01-07,3.0,3.0
2707.0,2017-01-08,9.0,7.0
2707.0,2017-01-09,9.0,12.0
2707.0,2017-01-10,13.0,12.0
2707.0,2017-01-11,11.0,7.0
2707.0,2017-01-12,9.0,7.0
